guid,log_type,dongle_sl,battery_sl,device_sl,ev_sl,timestamp,generated_at,created_at,Dongle ID,Release version,Timestamp,Battery voltage,Battery current,SOC,Max_temp of cells,Max temp of BMS,Balancing Control Feedback,Error State of the BMS,Number of cell bms supported,Center voltage,Lowest cell voltage,Highest cell voltage,V_cell_1 _minimum over sampling period,V_cell_2 _minimum over sampling period,V_cell_3 _minimum over sampling period,V_cell_4 _minimum over sampling period,V_cell_5 _minimum over sampling period,V_cell_6 _minimum over sampling period,_cell_7 _minimum over sampling period,V_cell_8 _minimum over sampling period,V_cell_9 _minimum over sampling period,V_cell_10 _minimum over sampling period,V_cell_11 _minimum over sampling period,V_cell_12 _minimum over sampling period,V_cell_13 _minimum over sampling period,V_cell_14_minimum over sampling period,	V_cell_15 _minimum over sampling period,V_cell_16 _minimum over sampling period,V_cell_17 _minimum over sampling period,V_cell_18 _minimum over sampling period,V_cell_19 _minimum over sampling period,V_cell_20 _minimum over sampling period,Ah_in_sum over lifetime,Ah_out_sum over lifetime,Sampling  interval,data_index,battery_data_type,Cycle Count,data_interval,date,state,state_charge,cycle,time_diff
abc045ba-c3bc-4060-9698-7264707b4a3e,warranty_log,44000677,55000445,408,677,2025-08-03 16:11:06,2025-08-03T16:11:06,2025-08-05 05:37:12,,,1754237466,66000,18230,22,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,126343,193539,,,15min,5,,2025-08-03,charging,False,1,15.0
abc045ba-c3bc-4060-9698-7264707b4a3e,warranty_log,44000677,55000445,408,677,2025-08-03 16:26:06,2025-08-03T16:26:06,2025-08-05 05:37:12,,,1754238366,66000,18380,26,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,130843,193539,,,15min,5,,2025-08-03,charging,False,1,15.0
abc045ba-c3bc-4060-9698-7264707b4a3e,warranty_log,44000677,55000445,408,677,2025-08-03 16:41:06,2025-08-03T16:41:06,2025-08-05 05:37:12,,,1754239266,66000,18380,29,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,135343,193539,,,15min,5,,2025-08-03,charging,False,1,15.0
abc045ba-c3bc-4060-9698-7264707b4a3e,warranty_log,44000677,55000445,408,677,2025-08-03 16:56:06,2025-08-03T16:56:06,2025-08-05 05:37:12,,,1754240166,66000,18230,33,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,139843,193539,,,15min,5,,2025-08-03,charging,False,1,15.0
abc045ba-c3bc-4060-9698-7264707b4a3e,warranty_log,44000677,55000445,408,677,2025-08-03 17:11:06,2025-08-03T17:11:06,2025-08-05 05:37:12,,,1754241066,66000,18230,37,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,144343,193539,,,15min,5,,2025-08-03,charging,False,1,15.0
abc045ba-c3bc-4060-9698-7264707b4a3e,warranty_log,44000677,55000445,408,677,2025-08-03 17:26:06,2025-08-03T17:26:06,2025-08-05 05:37:12,,,1754241966,66000,18380,40,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,148843,193539,,,15min,5,,2025-08-03,charging,False,1,15.0
abc045ba-c3bc-4060-9698-7264707b4a3e,warranty_log,44000677,55000445,408,677,2025-08-03 17:41:06,2025-08-03T17:41:06,2025-08-05 05:37:12,,,1754242866,66000,18380,44,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,153343,193539,,,15min,5,,2025-08-03,charging,False,1,15.0
abc045ba-c3bc-4060-9698-7264707b4a3e,warranty_log,44000677,55000445,408,677,2025-08-03 17:56:06,2025-08-03T17:56:06,2025-08-05 05:37:12,,,1754243766,66000,18380,48,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,157843,193539,,,15min,5,,2025-08-03,charging,False,1,15.0
abc045ba-c3bc-4060-9698-7264707b4a3e,warranty_log,44000677,55000445,408,677,2025-08-03 18:11:06,2025-08-03T18:11:06,2025-08-05 05:37:12,,,1754244666,66000,18230,51,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,162343,193539,,,15min,5,,2025-08-03,charging,False,1,15.0
abc045ba-c3bc-4060-9698-7264707b4a3e,warranty_log,44000677,55000445,408,677,2025-08-03 18:26:06,2025-08-03T18:26:06,2025-08-05 05:37:12,,,1754245566,67000,18380,55,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,166843,193539,,,15min,5,,2025-08-03,charging,False,1,15.0
abc045ba-c3bc-4060-9698-7264707b4a3e,warranty_log,44000677,55000445,408,677,2025-08-03 18:41:06,2025-08-03T18:41:06,2025-08-05 05:37:12,,,1754246466,67000,18380,59,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,171343,193539,,,15min,5,,2025-08-03,charging,False,1,15.0
abc045ba-c3bc-4060-9698-7264707b4a3e,warranty_log,44000677,55000445,408,677,2025-08-03 18:56:06,2025-08-03T18:56:06,2025-08-05 05:37:12,,,1754247366,67000,18380,62,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,175842,193539,,,15min,5,,2025-08-03,charging,False,1,15.0
abc045ba-c3bc-4060-9698-7264707b4a3e,warranty_log,44000677,55000445,408,677,2025-08-03 19:11:06,2025-08-03T19:11:06,2025-08-05 05:37:12,,,1754248266,67000,18380,66,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,180341,193539,,,15min,5,,2025-08-03,charging,False,1,15.0
abc045ba-c3bc-4060-9698-7264707b4a3e,warranty_log,44000677,55000445,408,677,2025-08-03 19:26:06,2025-08-03T19:26:06,2025-08-05 05:37:12,,,1754249166,67000,18380,70,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,184841,193539,,,15min,5,,2025-08-03,charging,False,1,15.0
abc045ba-c3bc-4060-9698-7264707b4a3e,warranty_log,44000677,55000445,408,677,2025-08-03 19:41:06,2025-08-03T19:41:06,2025-08-05 05:37:12,,,1754250066,67000,18380,73,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,189340,193539,,,15min,5,,2025-08-03,charging,False,1,15.0
abc045ba-c3bc-4060-9698-7264707b4a3e,warranty_log,44000677,55000445,408,677,2025-08-03 19:56:06,2025-08-03T19:56:06,2025-08-05 05:37:12,,,1754250966,67000,18380,77,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,193840,193539,,,15min,5,,2025-08-03,charging,False,1,15.0
abc045ba-c3bc-4060-9698-7264707b4a3e,warranty_log,44000677,55000445,408,677,2025-08-03 20:11:06,2025-08-03T20:11:06,2025-08-05 05:37:12,,,1754251866,67000,18230,81,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,198340,193539,,,15min,5,,2025-08-03,charging,False,1,15.0
abc045ba-c3bc-4060-9698-7264707b4a3e,warranty_log,44000677,55000445,408,677,2025-08-03 20:26:06,2025-08-03T20:26:06,2025-08-05 05:37:12,,,1754252766,67000,18380,84,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,202840,193539,,,15min,5,,2025-08-03,charging,False,1,15.0
abc045ba-c3bc-4060-9698-7264707b4a3e,warranty_log,44000677,55000445,408,677,2025-08-03 20:41:06,2025-08-03T20:41:06,2025-08-05 05:37:12,,,1754253666,67000,18380,88,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,207340,193539,,,15min,5,,2025-08-03,charging,False,1,15.0
abc045ba-c3bc-4060-9698-7264707b4a3e,warranty_log,44000677,55000445,408,677,2025-08-03 20:56:06,2025-08-03T20:56:06,2025-08-05 05:37:12,,,1754254566,67000,18380,92,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,211840,193539,,,15min,5,,2025-08-03,charging,False,1,15.0
abc045ba-c3bc-4060-9698-7264707b4a3e,warranty_log,44000677,55000445,408,677,2025-08-03 21:11:06,2025-08-03T21:11:06,2025-08-05 05:37:12,,,1754255466,68000,18070,95,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,216338,193539,,,15min,5,,2025-08-03,charging,False,1,15.0
abc045ba-c3bc-4060-9698-7264707b4a3e,warranty_log,44000677,55000445,408,677,2025-08-03 21:13:41,2025-08-03T21:13:41,2025-08-05 05:37:12,,,1754255621,68000,3890,100,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,216867,193539,,,bms_trigger,5,,2025-08-03,charging,False,1,2.5833333333333335
abc045ba-c3bc-4060-9698-7264707b4a3e,warranty_log,44000677,55000445,408,677,2025-08-03 21:14:11,2025-08-03T21:14:11,2025-08-05 05:37:12,,,1754255651,68000,4350,100,,,,10000010,,,,,,,,,,,,,,,,,,,,,,,,,216985,193539,,,bms_trigger,5,,2025-08-03,charging,False,1,0.5
abc045ba-c3bc-4060-9698-7264707b4a3e,warranty_log,44000677,55000445,408,677,2025-08-03 21:15:46,2025-08-03T21:15:46,2025-08-05 05:37:12,,,1754255746,68000,3890,100,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,216990,193539,,,bms_trigger,5,,2025-08-03,charging,False,1,1.5833333333333333
abc045ba-c3bc-4060-9698-7264707b4a3e,warranty_log,44000677,55000445,408,677,2025-08-03 21:18:31,2025-08-03T21:18:31,2025-08-05 05:37:12,,,1754255911,68000,5860,100,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,217109,193539,,,bms_trigger,5,,2025-08-03,charging,False,1,2.75
abc045ba-c3bc-4060-9698-7264707b4a3e,warranty_log,44000677,55000445,408,677,2025-08-03 21:26:06,2025-08-03T21:26:06,2025-08-05 05:37:12,,,1754256366,68000,18070,100,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,217330,193539,,,15min,5,,2025-08-03,charging,False,1,7.583333333333333
abc045ba-c3bc-4060-9698-7264707b4a3e,warranty_log,44000677,55000445,408,677,2025-08-03 21:30:26,2025-08-03T21:30:26,2025-08-05 05:37:12,,,1754256626,68000,4350,100,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,217386,193539,,,bms_trigger,5,,2025-08-03,charging,False,1,4.333333333333333
abc045ba-c3bc-4060-9698-7264707b4a3e,warranty_log,44000677,55000445,408,677,2025-08-03 21:35:11,2025-08-03T21:35:11,2025-08-05 05:37:12,,,1754256911,68000,3890,100,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,217482,193539,,,bms_trigger,5,,2025-08-03,charging,False,1,4.75
abc045ba-c3bc-4060-9698-7264707b4a3e,warranty_log,44000677,55000445,408,677,2025-08-03 21:35:36,2025-08-03T21:35:36,2025-08-05 05:37:12,,,1754256936,69000,2840,100,,,,10000010,,,,,,,,,,,,,,,,,,,,,,,,,217571,193539,,,bms_trigger,5,,2025-08-03,charging,False,1,0.4166666666666667
abc045ba-c3bc-4060-9698-7264707b4a3e,warranty_log,44000677,55000445,408,677,2025-08-03 21:40:06,2025-08-03T21:40:06,2025-08-05 05:37:12,,,1754257206,68000,3890,100,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,217576,193539,,,bms_trigger,5,,2025-08-03,charging,False,1,4.5
abc045ba-c3bc-4060-9698-7264707b4a3e,warranty_log,44000677,55000445,408,677,2025-08-03 21:46:41,2025-08-03T21:46:41,2025-08-05 05:37:12,,,1754257601,69000,3890,100,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,217664,193539,,,bms_trigger,5,,2025-08-03,charging,False,1,6.583333333333333
abc045ba-c3bc-4060-9698-7264707b4a3e,warranty_log,44000677,55000445,408,677,2025-08-03 21:54:01,2025-08-03T21:54:01,2025-08-05 05:37:12,,,1754258041,69000,5710,100,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,217759,193539,,,bms_trigger,5,,2025-08-03,charging,False,1,7.333333333333333
abc045ba-c3bc-4060-9698-7264707b4a3e,warranty_log,44000677,55000445,408,677,2025-08-03 22:03:46,2025-08-03T22:03:46,2025-08-05 05:37:12,,,1754258626,69000,3890,100,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,217831,193539,,,bms_trigger,5,,2025-08-03,charging,False,1,9.75
abc045ba-c3bc-4060-9698-7264707b4a3e,warranty_log,44000677,55000445,408,677,2025-08-03 22:16:21,2025-08-03T22:16:21,2025-08-05 05:37:12,,,1754259381,69000,7370,100,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,217924,193539,,,bms_trigger,5,,2025-08-03,charging,False,1,12.583333333333334
abc045ba-c3bc-4060-9698-7264707b4a3e,warranty_log,44000677,55000445,408,677,2025-08-03 22:30:41,2025-08-03T22:30:41,2025-08-05 05:37:12,,,1754260241,69000,7370,100,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,218003,193539,,,bms_trigger,5,,2025-08-03,charging,False,1,14.333333333333334
abc045ba-c3bc-4060-9698-7264707b4a3e,warranty_log,44000677,55000445,408,677,2025-08-03 22:44:56,2025-08-03T22:44:56,2025-08-05 05:37:12,,,1754261096,70000,8730,100,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,218084,193539,,,bms_trigger,5,,2025-08-03,charging,False,1,14.25
abc045ba-c3bc-4060-9698-7264707b4a3e,warranty_log,44000677,55000445,408,677,2025-08-03 23:02:51,2025-08-03T23:02:51,2025-08-05 05:37:12,,,1754262171,70000,8730,100,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,218167,193539,,,bms_trigger,5,,2025-08-03,charging,False,1,17.916666666666668
abc045ba-c3bc-4060-9698-7264707b4a3e,warranty_log,44000677,55000445,408,677,2025-08-03 23:23:51,2025-08-03T23:23:51,2025-08-05 05:37:12,,,1754263431,70000,7370,100,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,218248,193539,,,bms_trigger,5,,2025-08-03,charging,False,1,21.0
abc045ba-c3bc-4060-9698-7264707b4a3e,warranty_log,44000677,55000445,408,677,2025-08-03 23:48:51,2025-08-03T23:48:51,2025-08-05 05:37:12,,,1754264931,70000,6910,100,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,218326,193539,,,bms_trigger,5,,2025-08-03,charging,False,1,25.0
abc045ba-c3bc-4060-9698-7264707b4a3e,warranty_log,44000677,55000445,408,677,2025-08-04 00:16:11,2025-08-04T00:16:11,2025-08-05 05:37:12,,,1754266571,70000,5400,100,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,218402,193539,,,bms_trigger,5,,2025-08-04,charging,False,1,27.333333333333332
abc045ba-c3bc-4060-9698-7264707b4a3e,warranty_log,44000677,55000445,408,677,2025-08-04 00:35:16,2025-08-04T00:35:16,2025-08-05 05:37:12,,,1754267716,70000,-2560,100,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,218469,193542,,,bms_trigger,5,,2025-08-04,discharging,True,2,19.083333333333332
abc045ba-c3bc-4060-9698-7264707b4a3e,warranty_log,44000677,55000445,408,677,2025-08-04 00:56:06,2025-08-04T00:56:06,2025-08-05 05:37:12,,,1754268966,66000,-36620,99,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,218469,195182,,,15min,5,,2025-08-04,discharging,False,2,20.833333333333332
abc045ba-c3bc-4060-9698-7264707b4a3e,warranty_log,44000677,55000445,408,677,2025-08-04 01:11:06,2025-08-04T01:11:06,2025-08-05 05:37:12,,,1754269866,66000,-3770,95,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,218469,199082,,,15min,6,,2025-08-04,discharging,False,2,15.0
abc045ba-c3bc-4060-9698-7264707b4a3e,warranty_log,44000677,55000445,408,677,2025-08-04 01:26:06,2025-08-04T01:26:06,2025-08-05 05:37:12,,,1754270766,65000,-28940,93,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,218470,202138,,,15min,6,,2025-08-04,discharging,False,2,15.0
abc045ba-c3bc-4060-9698-7264707b4a3e,warranty_log,44000677,55000445,408,677,2025-08-04 01:41:06,2025-08-04T01:41:06,2025-08-05 05:37:12,,,1754271666,65000,-25470,88,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,218470,207056,,,15min,6,,2025-08-04,discharging,False,2,15.0
abc045ba-c3bc-4060-9698-7264707b4a3e,warranty_log,44000677,55000445,408,677,2025-08-04 02:11:06,2025-08-04T02:11:06,2025-08-05 05:37:12,,,1754273466,65000,-32100,83,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,218472,214111,,,15min,6,,2025-08-04,discharging,False,2,30.0
abc045ba-c3bc-4060-9698-7264707b4a3e,warranty_log,44000677,55000445,408,677,2025-08-04 02:41:06,2025-08-04T02:41:06,2025-08-05 05:37:12,,,1754275266,66000,-7990,75,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,218473,222248,,,15min,6,,2025-08-04,discharging,False,2,30.0
abc045ba-c3bc-4060-9698-7264707b4a3e,warranty_log,44000677,55000445,408,677,2025-08-04 02:56:06,2025-08-04T02:56:06,2025-08-05 05:37:12,,,1754276166,66000,-6180,71,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,218473,228089,,,15min,6,,2025-08-04,discharging,False,2,15.0
abc045ba-c3bc-4060-9698-7264707b4a3e,warranty_log,44000677,55000445,408,677,2025-08-04 04:56:06,2025-08-04T04:56:06,2025-08-05 05:37:12,,,1754283366,65000,-9050,53,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,218481,247860,,,15min,6,,2025-08-04,discharging,False,2,15.0
abc045ba-c3bc-4060-9698-7264707b4a3e,warranty_log,44000677,55000445,408,677,2025-08-04 05:11:06,2025-08-04T05:11:06,2025-08-05 05:37:12,,,1754284266,64000,-33000,50,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,218481,251951,,,15min,6,,2025-08-04,discharging,False,2,15.0
abc045ba-c3bc-4060-9698-7264707b4a3e,warranty_log,44000677,55000445,408,677,2025-08-04 05:41:06,2025-08-04T05:41:06,2025-08-05 05:37:12,,,1754286066,65000,-4970,46,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,218481,255876,,,15min,6,,2025-08-04,discharging,False,2,30.0
abc045ba-c3bc-4060-9698-7264707b4a3e,warranty_log,44000677,55000445,408,677,2025-08-04 05:56:06,2025-08-04T05:56:06,2025-08-05 05:37:12,,,1754286966,64000,-32100,42,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,218483,261694,,,15min,6,,2025-08-04,discharging,False,2,15.0
abc045ba-c3bc-4060-9698-7264707b4a3e,warranty_log,44000677,55000445,408,677,2025-08-04 07:11:06,2025-08-04T07:11:06,2025-08-05 05:37:12,,,1754291466,65000,-9050,25,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,218485,281573,,,15min,6,,2025-08-04,discharging,False,2,15.0
abc045ba-c3bc-4060-9698-7264707b4a3e,warranty_log,44000677,55000445,408,677,2025-08-04 07:26:06,2025-08-04T07:26:06,2025-08-05 05:37:12,,,1754292366,64000,-30140,23,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,218485,283733,,,15min,6,,2025-08-04,discharging,False,2,15.0
abc045ba-c3bc-4060-9698-7264707b4a3e,warranty_log,44000677,55000445,408,677,2025-08-04 08:26:06,2025-08-04T08:26:06,2025-08-05 05:37:12,,,1754295966,64000,-9350,8,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,218485,301545,,,15min,6,,2025-08-04,discharging,False,2,15.0
abc045ba-c3bc-4060-9698-7264707b4a3e,warranty_log,44000677,55000445,408,677,2025-08-04 08:41:06,2025-08-04T08:41:06,2025-08-05 05:37:12,,,1754296866,64000,-8440,4,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,218485,305711,,,15min,6,,2025-08-04,discharging,False,2,15.0
abc045ba-c3bc-4060-9698-7264707b4a3e,warranty_log,44000677,55000445,408,677,2025-08-04 08:56:06,2025-08-04T08:56:06,2025-08-05 05:37:12,,,1754297766,63000,-9500,2,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,218485,308699,,,15min,6,,2025-08-04,discharging,False,2,15.0
abc045ba-c3bc-4060-9698-7264707b4a3e,warranty_log,44000677,55000445,408,677,2025-08-04 12:56:06,2025-08-04T12:56:06,2025-08-05 05:37:12,,,1754312166,65000,18230,4,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,223043,314320,,,15min,7,,2025-08-04,charging,False,3,15.0
abc045ba-c3bc-4060-9698-7264707b4a3e,warranty_log,44000677,55000445,408,677,2025-08-04 13:11:06,2025-08-04T13:11:06,2025-08-05 05:37:12,,,1754313066,65000,18230,7,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,227543,314320,,,15min,7,,2025-08-04,charging,False,3,15.0
abc045ba-c3bc-4060-9698-7264707b4a3e,warranty_log,44000677,55000445,408,677,2025-08-04 13:26:06,2025-08-04T13:26:06,2025-08-05 05:37:12,,,1754313966,66000,18380,11,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,232043,314320,,,15min,7,,2025-08-04,charging,False,3,15.0
abc045ba-c3bc-4060-9698-7264707b4a3e,warranty_log,44000677,55000445,408,677,2025-08-04 13:41:06,2025-08-04T13:41:06,2025-08-05 05:37:12,,,1754314866,66000,18230,15,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,236543,314320,,,15min,7,,2025-08-04,charging,False,3,15.0
abc045ba-c3bc-4060-9698-7264707b4a3e,warranty_log,44000677,55000445,408,677,2025-08-04 13:56:06,2025-08-04T13:56:06,2025-08-05 05:37:12,,,1754315766,66000,18230,18,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,241043,314320,,,15min,7,,2025-08-04,charging,False,3,15.0
abc045ba-c3bc-4060-9698-7264707b4a3e,warranty_log,44000677,55000445,408,677,2025-08-04 14:11:06,2025-08-04T14:11:06,2025-08-05 05:37:12,,,1754316666,66000,18380,22,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,245543,314320,,,15min,7,,2025-08-04,charging,False,3,15.0
abc045ba-c3bc-4060-9698-7264707b4a3e,warranty_log,44000677,55000445,408,677,2025-08-04 14:26:06,2025-08-04T14:26:06,2025-08-05 05:37:12,,,1754317566,66000,18230,26,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,250043,314320,,,15min,7,,2025-08-04,charging,False,3,15.0
abc045ba-c3bc-4060-9698-7264707b4a3e,warranty_log,44000677,55000445,408,677,2025-08-04 14:41:06,2025-08-04T14:41:06,2025-08-05 05:37:12,,,1754318466,66000,18380,29,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,254543,314320,,,15min,7,,2025-08-04,charging,False,3,15.0
abc045ba-c3bc-4060-9698-7264707b4a3e,warranty_log,44000677,55000445,408,677,2025-08-04 14:56:06,2025-08-04T14:56:06,2025-08-05 05:37:12,,,1754319366,66000,18070,33,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,259043,314320,,,15min,7,,2025-08-04,charging,False,3,15.0
abc045ba-c3bc-4060-9698-7264707b4a3e,warranty_log,44000677,55000445,408,677,2025-08-04 15:11:06,2025-08-04T15:11:06,2025-08-05 05:37:12,,,1754320266,66000,18380,37,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,263543,314320,,,15min,7,,2025-08-04,charging,False,3,15.0
abc045ba-c3bc-4060-9698-7264707b4a3e,warranty_log,44000677,55000445,408,677,2025-08-04 15:26:06,2025-08-04T15:26:06,2025-08-05 05:37:12,,,1754321166,66000,18380,40,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,268043,314320,,,15min,7,,2025-08-04,charging,False,3,15.0
abc045ba-c3bc-4060-9698-7264707b4a3e,warranty_log,44000677,55000445,408,677,2025-08-04 15:41:06,2025-08-04T15:41:06,2025-08-05 05:37:12,,,1754322066,66000,18380,44,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,272543,314320,,,15min,7,,2025-08-04,charging,False,3,15.0
abc045ba-c3bc-4060-9698-7264707b4a3e,warranty_log,44000677,55000445,408,677,2025-08-04 15:56:06,2025-08-04T15:56:06,2025-08-05 05:37:12,,,1754322966,66000,17920,47,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,277042,314320,,,15min,7,,2025-08-04,charging,False,3,15.0
abc045ba-c3bc-4060-9698-7264707b4a3e,warranty_log,44000677,55000445,408,677,2025-08-04 16:11:06,2025-08-04T16:11:06,2025-08-05 05:37:12,,,1754323866,66000,18380,51,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,281541,314320,,,15min,7,,2025-08-04,charging,False,3,15.0
abc045ba-c3bc-4060-9698-7264707b4a3e,warranty_log,44000677,55000445,408,677,2025-08-04 16:26:06,2025-08-04T16:26:06,2025-08-05 05:37:12,,,1754324766,66000,18530,55,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,286041,314320,,,15min,7,,2025-08-04,charging,False,3,15.0
abc045ba-c3bc-4060-9698-7264707b4a3e,warranty_log,44000677,55000445,408,677,2025-08-04 16:41:06,2025-08-04T16:41:06,2025-08-05 05:37:12,,,1754325666,67000,18230,58,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,290539,314320,,,15min,7,,2025-08-04,charging,False,3,15.0
abc045ba-c3bc-4060-9698-7264707b4a3e,warranty_log,44000677,55000445,408,677,2025-08-04 16:56:06,2025-08-04T16:56:06,2025-08-05 05:37:12,,,1754326566,67000,18380,62,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,295034,314320,,,15min,7,,2025-08-04,charging,False,3,15.0
abc045ba-c3bc-4060-9698-7264707b4a3e,warranty_log,44000677,55000445,408,677,2025-08-04 17:11:06,2025-08-04T17:11:06,2025-08-05 05:37:12,,,1754327466,67000,18230,66,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,299531,314320,,,15min,7,,2025-08-04,charging,False,3,15.0
abc045ba-c3bc-4060-9698-7264707b4a3e,warranty_log,44000677,55000445,408,677,2025-08-04 17:26:06,2025-08-04T17:26:06,2025-08-05 05:37:12,,,1754328366,67000,18070,69,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,304026,314320,,,15min,7,,2025-08-04,charging,False,3,15.0
abc045ba-c3bc-4060-9698-7264707b4a3e,warranty_log,44000677,55000445,408,677,2025-08-04 17:41:06,2025-08-04T17:41:06,2025-08-05 05:37:12,,,1754329266,67000,18380,73,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,308525,314320,,,15min,7,,2025-08-04,charging,False,3,15.0
abc045ba-c3bc-4060-9698-7264707b4a3e,warranty_log,44000677,55000445,408,677,2025-08-04 17:56:06,2025-08-04T17:56:06,2025-08-05 05:37:12,,,1754330166,67000,18380,77,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,313025,314320,,,15min,7,,2025-08-04,charging,False,3,15.0
abc045ba-c3bc-4060-9698-7264707b4a3e,warranty_log,44000677,55000445,408,677,2025-08-04 18:11:06,2025-08-04T18:11:06,2025-08-05 05:37:12,,,1754331066,67000,18230,80,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,317522,314320,,,15min,7,,2025-08-04,charging,False,3,15.0
abc045ba-c3bc-4060-9698-7264707b4a3e,warranty_log,44000677,55000445,408,677,2025-08-04 18:26:06,2025-08-04T18:26:06,2025-08-05 05:37:12,,,1754331966,67000,18230,84,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,322020,314320,,,15min,7,,2025-08-04,charging,False,3,15.0
abc045ba-c3bc-4060-9698-7264707b4a3e,warranty_log,44000677,55000445,408,677,2025-08-04 18:41:06,2025-08-04T18:41:06,2025-08-05 05:37:12,,,1754332866,67000,18380,88,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,326520,314320,,,15min,7,,2025-08-04,charging,False,3,15.0
abc045ba-c3bc-4060-9698-7264707b4a3e,warranty_log,44000677,55000445,408,677,2025-08-04 18:56:06,2025-08-04T18:56:06,2025-08-05 05:37:12,,,1754333766,67000,18070,91,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,331017,314320,,,15min,7,,2025-08-04,charging,False,3,15.0
